name,date,rank,diff
1945,2019_10_25,40,8
1945,2019_10_26,48,24
1945,2019_10_27,72,5
1945,2019_10_28,77,1
1945,2019_10_29,76,4
1945,2019_10_30,80,30
1945,2019_10_31,50,5
1945,2019_11_01,45,1
1945,2019_11_02,46,20
1945,2019_11_03,66,1
1945,2019_11_04,67,3
1945,2019_11_05,70,2
1945,2019_11_06,72,5
1945,2019_11_07,67,2
1945,2019_11_08,69,18
1945,2019_11_09,87,0
1945,2019_11_10,87,14
1945,2019_11_11,101,0
1945,2019_11_12,101,8
1945,2019_11_13,93,12
1945,2019_11_14,81,0
1945,2019_11_15,81,7
1945,2019_11_16,74,5
1945,2019_11_17,79,22
1945,2019_11_18,101,15
1945,2019_11_19,86,20
1945,2019_11_20,66,4
1945,2019_11_21,62,12
1945,2019_11_22,50,13
1945,2019_11_23,63,24
1945,2019_11_24,87,10
1945,2019_11_25,97,13
1945,2019_11_26,84,10
1945,2019_11_27,74,13
1945,2019_11_28,61,13
1945,2019_11_29,48,0
궁수의 전설,2019_09_01,13,1
궁수의 전설,2019_09_02,14,1
궁수의 전설,2019_09_03,15,0
궁수의 전설,2019_09_04,15,1
궁수의 전설,2019_09_05,14,0
궁수의 전설,2019_09_06,14,6
궁수의 전설,2019_09_07,8,0
궁수의 전설,2019_09_08,8,2
궁수의 전설,2019_09_09,10,1
궁수의 전설,2019_09_10,9,1
궁수의 전설,2019_09_11,10,2
궁수의 전설,2019_09_12,12,0
궁수의 전설,2019_09_13,12,2
궁수의 전설,2019_09_14,10,1
궁수의 전설,2019_09_15,11,3
궁수의 전설,2019_09_16,14,1
궁수의 전설,2019_09_17,15,1
궁수의 전설,2019_09_18,16,0
궁수의 전설,2019_09_19,16,2
궁수의 전설,2019_09_20,18,2
궁수의 전설,2019_09_21,20,2
궁수의 전설,2019_09_22,22,1
궁수의 전설,2019_09_23,23,1
궁수의 전설,2019_09_24,22,0
궁수의 전설,2019_09_25,22,0
궁수의 전설,2019_09_26,22,3
궁수의 전설,2019_09_27,19,2
궁수의 전설,2019_09_28,21,2
궁수의 전설,2019_09_29,23,1
궁수의 전설,2019_09_30,22,2
궁수의 전설,2019_10_01,24,1
궁수의 전설,2019_10_02,25,1
궁수의 전설,2019_10_03,24,1
궁수의 전설,2019_10_04,25,1
궁수의 전설,2019_10_05,26,2
궁수의 전설,2019_10_06,24,1
궁수의 전설,2019_10_07,25,1
궁수의 전설,2019_10_08,26,3
궁수의 전설,2019_10_09,29,1
궁수의 전설,2019_10_10,28,3
궁수의 전설,2019_10_11,25,9
궁수의 전설,2019_10_12,34,2
궁수의 전설,2019_10_13,36,9
궁수의 전설,2019_10_14,27,5
궁수의 전설,2019_10_15,22,2
궁수의 전설,2019_10_16,20,6
궁수의 전설,2019_10_17,14,4
궁수의 전설,2019_10_18,18,1
궁수의 전설,2019_10_19,17,1
궁수의 전설,2019_10_20,16,4
궁수의 전설,2019_10_21,12,0
궁수의 전설,2019_10_22,12,0
궁수의 전설,2019_10_23,12,4
궁수의 전설,2019_10_24,8,6
궁수의 전설,2019_10_25,14,5
궁수의 전설,2019_10_26,19,14
궁수의 전설,2019_10_27,33,5
궁수의 전설,2019_10_28,28,1
궁수의 전설,2019_10_29,29,0
궁수의 전설,2019_10_30,29,2
궁수의 전설,2019_10_31,27,4
궁수의 전설,2019_11_01,31,3
궁수의 전설,2019_11_02,34,7
궁수의 전설,2019_11_03,41,6
궁수의 전설,2019_11_04,35,14
궁수의 전설,2019_11_05,49,1
궁수의 전설,2019_11_06,50,12
궁수의 전설,2019_11_07,38,5
궁수의 전설,2019_11_08,33,7
궁수의 전설,2019_11_09,40,4
궁수의 전설,2019_11_10,44,5
궁수의 전설,2019_11_11,39,3
궁수의 전설,2019_11_12,42,8
궁수의 전설,2019_11_13,34,4
궁수의 전설,2019_11_14,30,1
궁수의 전설,2019_11_15,31,1
궁수의 전설,2019_11_16,30,4
궁수의 전설,2019_11_17,34,13
궁수의 전설,2019_11_18,47,4
궁수의 전설,2019_11_19,51,10
궁수의 전설,2019_11_20,41,1
궁수의 전설,2019_11_21,40,9
궁수의 전설,2019_11_22,31,10
궁수의 전설,2019_11_23,41,1
궁수의 전설,2019_11_24,42,10
궁수의 전설,2019_11_25,52,6
궁수의 전설,2019_11_26,58,5
궁수의 전설,2019_11_27,53,8
궁수의 전설,2019_11_28,45,6
궁수의 전설,2019_11_29,39,0
배틀그라운드,2019_09_01,101,80
배틀그라운드,2019_09_02,21,1
배틀그라운드,2019_09_03,22,2
배틀그라운드,2019_09_04,20,1
배틀그라운드,2019_09_05,19,0
배틀그라운드,2019_09_06,19,2
배틀그라운드,2019_09_07,17,0
배틀그라운드,2019_09_08,17,0
배틀그라운드,2019_09_09,17,2
배틀그라운드,2019_09_10,15,1
배틀그라운드,2019_09_11,16,2
배틀그라운드,2019_09_12,18,1
배틀그라운드,2019_09_13,17,8
배틀그라운드,2019_09_14,9,0
배틀그라운드,2019_09_15,9,1
배틀그라운드,2019_09_16,8,0
배틀그라운드,2019_09_17,8,3
배틀그라운드,2019_09_18,11,0
배틀그라운드,2019_09_19,11,0
배틀그라운드,2019_09_20,11,5
배틀그라운드,2019_09_21,16,1
배틀그라운드,2019_09_22,17,2
배틀그라운드,2019_09_23,19,2
배틀그라운드,2019_09_24,21,3
배틀그라운드,2019_09_25,18,0
배틀그라운드,2019_09_26,18,2
배틀그라운드,2019_09_27,16,8
배틀그라운드,2019_09_28,24,2
배틀그라운드,2019_09_29,26,3
배틀그라운드,2019_09_30,23,2
배틀그라운드,2019_10_01,25,2
배틀그라운드,2019_10_02,23,4
배틀그라운드,2019_10_03,27,1
배틀그라운드,2019_10_04,28,1
배틀그라운드,2019_10_05,29,2
배틀그라운드,2019_10_06,27,1
배틀그라운드,2019_10_07,28,2
배틀그라운드,2019_10_08,30,6
배틀그라운드,2019_10_09,24,2
배틀그라운드,2019_10_10,26,1
배틀그라운드,2019_10_11,27,8
배틀그라운드,2019_10_12,35,3
배틀그라운드,2019_10_13,32,1
배틀그라운드,2019_10_14,31,4
배틀그라운드,2019_10_15,27,0
배틀그라운드,2019_10_16,27,10
배틀그라운드,2019_10_17,17,3
배틀그라운드,2019_10_18,20,1
배틀그라운드,2019_10_19,19,6
배틀그라운드,2019_10_20,13,0
배틀그라운드,2019_10_21,13,1
배틀그라운드,2019_10_22,14,0
배틀그라운드,2019_10_23,14,3
배틀그라운드,2019_10_24,17,4
배틀그라운드,2019_10_25,21,4
배틀그라운드,2019_10_26,25,9
배틀그라운드,2019_10_27,34,9
배틀그라운드,2019_10_28,25,3
배틀그라운드,2019_10_29,28,2
배틀그라운드,2019_10_30,26,11
배틀그라운드,2019_10_31,37,5
배틀그라운드,2019_11_01,42,0
배틀그라운드,2019_11_02,42,14
배틀그라운드,2019_11_03,56,12
배틀그라운드,2019_11_04,44,19
배틀그라운드,2019_11_05,25,3
배틀그라운드,2019_11_06,22,6
배틀그라운드,2019_11_07,28,4
배틀그라운드,2019_11_08,32,8
배틀그라운드,2019_11_09,24,6
배틀그라운드,2019_11_10,18,13
배틀그라운드,2019_11_11,31,2
배틀그라운드,2019_11_12,29,0
배틀그라운드,2019_11_13,29,1
배틀그라운드,2019_11_14,28,0
배틀그라운드,2019_11_15,28,1
배틀그라운드,2019_11_16,27,1
배틀그라운드,2019_11_17,28,1
배틀그라운드,2019_11_18,27,2
배틀그라운드,2019_11_19,29,0
배틀그라운드,2019_11_20,29,5
배틀그라운드,2019_11_21,34,11
배틀그라운드,2019_11_22,45,5
배틀그라운드,2019_11_23,40,2
배틀그라운드,2019_11_24,38,2
배틀그라운드,2019_11_25,40,4
배틀그라운드,2019_11_26,36,3
배틀그라운드,2019_11_27,39,8
배틀그라운드,2019_11_28,31,4
배틀그라운드,2019_11_29,35,0
펭귄의 섬,2019_09_01,101,0
펭귄의 섬,2019_09_02,101,0
펭귄의 섬,2019_09_03,101,0
펭귄의 섬,2019_09_04,101,0
펭귄의 섬,2019_09_05,101,0
펭귄의 섬,2019_09_06,101,0
펭귄의 섬,2019_09_07,101,0
펭귄의 섬,2019_09_08,101,0
펭귄의 섬,2019_09_09,101,0
펭귄의 섬,2019_09_10,101,0
펭귄의 섬,2019_09_11,101,0
펭귄의 섬,2019_09_12,101,0
펭귄의 섬,2019_09_13,101,0
펭귄의 섬,2019_09_14,101,0
펭귄의 섬,2019_09_15,101,0
펭귄의 섬,2019_09_16,101,0
펭귄의 섬,2019_09_17,101,0
펭귄의 섬,2019_09_18,101,0
펭귄의 섬,2019_09_19,101,0
펭귄의 섬,2019_09_20,101,0
펭귄의 섬,2019_09_21,101,0
펭귄의 섬,2019_09_22,101,0
펭귄의 섬,2019_09_23,101,0
펭귄의 섬,2019_09_24,101,0
펭귄의 섬,2019_09_25,101,0
펭귄의 섬,2019_09_26,101,0
펭귄의 섬,2019_09_27,101,0
펭귄의 섬,2019_09_28,101,0
펭귄의 섬,2019_09_29,101,0
펭귄의 섬,2019_09_30,101,0
펭귄의 섬,2019_10_01,101,0
펭귄의 섬,2019_10_02,101,9
펭귄의 섬,2019_10_03,92,3
펭귄의 섬,2019_10_04,95,1
펭귄의 섬,2019_10_05,96,2
펭귄의 섬,2019_10_06,94,0
펭귄의 섬,2019_10_07,94,2
펭귄의 섬,2019_10_08,96,51
펭귄의 섬,2019_10_09,45,7
펭귄의 섬,2019_10_10,38,3
펭귄의 섬,2019_10_11,35,8
펭귄의 섬,2019_10_12,27,6
펭귄의 섬,2019_10_13,21,1
펭귄의 섬,2019_10_14,20,0
펭귄의 섬,2019_10_15,20,1
펭귄의 섬,2019_10_16,21,2
펭귄의 섬,2019_10_17,19,5
펭귄의 섬,2019_10_18,14,1
펭귄의 섬,2019_10_19,15,4
펭귄의 섬,2019_10_20,19,7
펭귄의 섬,2019_10_21,26,7
펭귄의 섬,2019_10_22,33,0
펭귄의 섬,2019_10_23,33,12
펭귄의 섬,2019_10_24,45,5
펭귄의 섬,2019_10_25,50,11
펭귄의 섬,2019_10_26,39,9
펭귄의 섬,2019_10_27,30,28
펭귄의 섬,2019_10_28,58,4
펭귄의 섬,2019_10_29,62,8
펭귄의 섬,2019_10_30,70,17
펭귄의 섬,2019_10_31,53,1
펭귄의 섬,2019_11_01,54,7
펭귄의 섬,2019_11_02,61,26
펭귄의 섬,2019_11_03,87,25
펭귄의 섬,2019_11_04,62,3
펭귄의 섬,2019_11_05,65,13
펭귄의 섬,2019_11_06,52,5
펭귄의 섬,2019_11_07,47,12
펭귄의 섬,2019_11_08,35,7
펭귄의 섬,2019_11_09,42,21
펭귄의 섬,2019_11_10,21,21
펭귄의 섬,2019_11_11,42,7
펭귄의 섬,2019_11_12,35,7
펭귄의 섬,2019_11_13,28,5
펭귄의 섬,2019_11_14,23,0
펭귄의 섬,2019_11_15,23,1
펭귄의 섬,2019_11_16,22,2
펭귄의 섬,2019_11_17,24,1
펭귄의 섬,2019_11_18,25,2
펭귄의 섬,2019_11_19,27,5
펭귄의 섬,2019_11_20,22,3
펭귄의 섬,2019_11_21,25,5
펭귄의 섬,2019_11_22,20,5
펭귄의 섬,2019_11_23,25,8
펭귄의 섬,2019_11_24,33,12
펭귄의 섬,2019_11_25,45,6
펭귄의 섬,2019_11_26,51,4
펭귄의 섬,2019_11_27,47,6
펭귄의 섬,2019_11_28,41,4
펭귄의 섬,2019_11_29,37,0
라이즈 오브 킹덤즈,2019_09_02,101,0
라이즈 오브 킹덤즈,2019_09_03,101,0
라이즈 오브 킹덤즈,2019_09_04,101,0
라이즈 오브 킹덤즈,2019_09_05,101,97
라이즈 오브 킹덤즈,2019_09_06,4,1
라이즈 오브 킹덤즈,2019_09_07,3,0
라이즈 오브 킹덤즈,2019_09_08,3,1
라이즈 오브 킹덤즈,2019_09_09,2,1
라이즈 오브 킹덤즈,2019_09_10,1,0
라이즈 오브 킹덤즈,2019_09_11,1,0
라이즈 오브 킹덤즈,2019_09_12,1,1
라이즈 오브 킹덤즈,2019_09_13,2,0
라이즈 오브 킹덤즈,2019_09_14,2,0
라이즈 오브 킹덤즈,2019_09_15,2,0
라이즈 오브 킹덤즈,2019_09_16,2,1
라이즈 오브 킹덤즈,2019_09_17,1,0
라이즈 오브 킹덤즈,2019_09_18,1,0
라이즈 오브 킹덤즈,2019_09_19,1,0
라이즈 오브 킹덤즈,2019_09_20,1,0
라이즈 오브 킹덤즈,2019_09_21,1,1
라이즈 오브 킹덤즈,2019_09_22,2,1
라이즈 오브 킹덤즈,2019_09_23,1,0
라이즈 오브 킹덤즈,2019_09_24,1,0
라이즈 오브 킹덤즈,2019_09_25,1,0
라이즈 오브 킹덤즈,2019_09_26,1,0
라이즈 오브 킹덤즈,2019_09_27,1,1
라이즈 오브 킹덤즈,2019_09_28,2,2
라이즈 오브 킹덤즈,2019_09_29,4,0
라이즈 오브 킹덤즈,2019_09_30,4,1
라이즈 오브 킹덤즈,2019_10_01,3,0
라이즈 오브 킹덤즈,2019_10_02,3,1
라이즈 오브 킹덤즈,2019_10_03,4,0
라이즈 오브 킹덤즈,2019_10_04,4,0
라이즈 오브 킹덤즈,2019_10_05,4,0
라이즈 오브 킹덤즈,2019_10_06,4,1
라이즈 오브 킹덤즈,2019_10_07,5,0
라이즈 오브 킹덤즈,2019_10_08,5,1
라이즈 오브 킹덤즈,2019_10_09,4,0
라이즈 오브 킹덤즈,2019_10_10,4,1
라이즈 오브 킹덤즈,2019_10_11,5,0
라이즈 오브 킹덤즈,2019_10_12,5,0
라이즈 오브 킹덤즈,2019_10_13,5,0
라이즈 오브 킹덤즈,2019_10_14,5,0
라이즈 오브 킹덤즈,2019_10_15,5,0
라이즈 오브 킹덤즈,2019_10_16,5,0
라이즈 오브 킹덤즈,2019_10_17,5,0
라이즈 오브 킹덤즈,2019_10_18,5,0
라이즈 오브 킹덤즈,2019_10_19,5,3
라이즈 오브 킹덤즈,2019_10_20,8,1
라이즈 오브 킹덤즈,2019_10_21,9,1
라이즈 오브 킹덤즈,2019_10_22,8,1
라이즈 오브 킹덤즈,2019_10_23,7,0
라이즈 오브 킹덤즈,2019_10_24,7,2
라이즈 오브 킹덤즈,2019_10_25,9,4
라이즈 오브 킹덤즈,2019_10_26,13,4
라이즈 오브 킹덤즈,2019_10_27,17,1
라이즈 오브 킹덤즈,2019_10_28,16,2
라이즈 오브 킹덤즈,2019_10_29,14,1
라이즈 오브 킹덤즈,2019_10_30,13,2
라이즈 오브 킹덤즈,2019_10_31,11,1
라이즈 오브 킹덤즈,2019_11_01,10,3
라이즈 오브 킹덤즈,2019_11_02,13,2
라이즈 오브 킹덤즈,2019_11_03,15,0
라이즈 오브 킹덤즈,2019_11_04,15,4
라이즈 오브 킹덤즈,2019_11_05,11,2
라이즈 오브 킹덤즈,2019_11_06,13,2
라이즈 오브 킹덤즈,2019_11_07,11,2
라이즈 오브 킹덤즈,2019_11_08,9,3
라이즈 오브 킹덤즈,2019_11_09,12,1
라이즈 오브 킹덤즈,2019_11_10,11,1
라이즈 오브 킹덤즈,2019_11_11,12,1
라이즈 오브 킹덤즈,2019_11_12,13,2
라이즈 오브 킹덤즈,2019_11_13,11,0
라이즈 오브 킹덤즈,2019_11_14,11,0
라이즈 오브 킹덤즈,2019_11_15,11,1
라이즈 오브 킹덤즈,2019_11_16,12,1
라이즈 오브 킹덤즈,2019_11_17,13,6
라이즈 오브 킹덤즈,2019_11_18,19,5
라이즈 오브 킹덤즈,2019_11_19,24,3
라이즈 오브 킹덤즈,2019_11_20,27,8
라이즈 오브 킹덤즈,2019_11_21,35,19
라이즈 오브 킹덤즈,2019_11_22,54,18
라이즈 오브 킹덤즈,2019_11_23,36,7
라이즈 오브 킹덤즈,2019_11_24,43,7
라이즈 오브 킹덤즈,2019_11_25,50,4
라이즈 오브 킹덤즈,2019_11_26,46,1
라이즈 오브 킹덤즈,2019_11_27,45,5
라이즈 오브 킹덤즈,2019_11_28,40,1
라이즈 오브 킹덤즈,2019_11_29,41,0
Puzzrama (퍼즈라마),2019_10_13,101,0
Puzzrama (퍼즈라마),2019_10_14,101,0
Puzzrama (퍼즈라마),2019_10_15,101,0
Puzzrama (퍼즈라마),2019_10_16,101,0
Puzzrama (퍼즈라마),2019_10_17,101,0
Puzzrama (퍼즈라마),2019_10_18,101,0
Puzzrama (퍼즈라마),2019_10_19,101,0
Puzzrama (퍼즈라마),2019_10_20,101,0
Puzzrama (퍼즈라마),2019_10_21,101,0
Puzzrama (퍼즈라마),2019_10_22,101,0
Puzzrama (퍼즈라마),2019_10_23,101,0
Puzzrama (퍼즈라마),2019_10_24,101,0
Puzzrama (퍼즈라마),2019_10_25,101,0
Puzzrama (퍼즈라마),2019_10_26,101,0
Puzzrama (퍼즈라마),2019_10_27,101,0
Puzzrama (퍼즈라마),2019_10_28,101,0
Puzzrama (퍼즈라마),2019_10_29,101,0
Puzzrama (퍼즈라마),2019_10_30,101,0
Puzzrama (퍼즈라마),2019_10_31,101,0
Puzzrama (퍼즈라마),2019_11_01,101,0
Puzzrama (퍼즈라마),2019_11_02,101,0
Puzzrama (퍼즈라마),2019_11_03,101,0
Puzzrama (퍼즈라마),2019_11_04,101,0
Puzzrama (퍼즈라마),2019_11_05,101,0
Puzzrama (퍼즈라마),2019_11_06,101,0
Puzzrama (퍼즈라마),2019_11_07,101,0
Puzzrama (퍼즈라마),2019_11_08,101,0
Puzzrama (퍼즈라마),2019_11_09,101,0
Puzzrama (퍼즈라마),2019_11_10,101,0
Puzzrama (퍼즈라마),2019_11_11,101,0
Puzzrama (퍼즈라마),2019_11_12,101,0
Puzzrama (퍼즈라마),2019_11_13,101,0
Puzzrama (퍼즈라마),2019_11_14,101,0
Puzzrama (퍼즈라마),2019_11_15,101,0
Puzzrama (퍼즈라마),2019_11_16,101,0
Puzzrama (퍼즈라마),2019_11_17,101,0
Puzzrama (퍼즈라마),2019_11_18,101,0
Puzzrama (퍼즈라마),2019_11_19,101,0
Puzzrama (퍼즈라마),2019_11_20,101,0
Puzzrama (퍼즈라마),2019_11_21,101,0
Puzzrama (퍼즈라마),2019_11_22,101,67
Puzzrama (퍼즈라마),2019_11_23,34,24
Puzzrama (퍼즈라마),2019_11_24,10,2
Puzzrama (퍼즈라마),2019_11_25,8,0
Puzzrama (퍼즈라마),2019_11_26,8,1
Puzzrama (퍼즈라마),2019_11_27,9,6
Puzzrama (퍼즈라마),2019_11_28,15,3
Puzzrama (퍼즈라마),2019_11_29,18,0
Rummikub,2019_09_01,28,6
Rummikub,2019_09_02,34,5
Rummikub,2019_09_03,39,13
Rummikub,2019_09_04,52,12
Rummikub,2019_09_05,64,12
Rummikub,2019_09_06,76,13
Rummikub,2019_09_07,89,5
Rummikub,2019_09_08,94,5
Rummikub,2019_09_09,89,2
Rummikub,2019_09_10,87,60
Rummikub,2019_09_11,27,5
Rummikub,2019_09_12,22,1
Rummikub,2019_09_13,23,5
Rummikub,2019_09_14,18,2
Rummikub,2019_09_15,16,0
Rummikub,2019_09_16,16,2
Rummikub,2019_09_17,18,4
Rummikub,2019_09_18,22,2
Rummikub,2019_09_19,24,1
Rummikub,2019_09_20,25,4
Rummikub,2019_09_21,29,5
Rummikub,2019_09_22,34,6
Rummikub,2019_09_23,40,2
Rummikub,2019_09_24,38,0
Rummikub,2019_09_25,38,0
Rummikub,2019_09_26,38,8
Rummikub,2019_09_27,46,0
Rummikub,2019_09_28,46,2
Rummikub,2019_09_29,48,14
Rummikub,2019_09_30,62,5
Rummikub,2019_10_01,57,1
Rummikub,2019_10_02,58,2
Rummikub,2019_10_03,56,2
Rummikub,2019_10_04,58,0
Rummikub,2019_10_05,58,1
Rummikub,2019_10_06,57,2
Rummikub,2019_10_07,59,1
Rummikub,2019_10_08,60,19
Rummikub,2019_10_09,79,14
Rummikub,2019_10_10,65,16
Rummikub,2019_10_11,81,14
Rummikub,2019_10_12,67,3
Rummikub,2019_10_13,64,9
Rummikub,2019_10_14,73,5
Rummikub,2019_10_15,68,1
Rummikub,2019_10_16,69,5
Rummikub,2019_10_17,64,1
Rummikub,2019_10_18,63,1
Rummikub,2019_10_19,62,7
Rummikub,2019_10_20,69,13
Rummikub,2019_10_21,82,0
Rummikub,2019_10_22,82,1
Rummikub,2019_10_23,81,7
Rummikub,2019_10_24,74,2
Rummikub,2019_10_25,76,4
Rummikub,2019_10_26,80,21
Rummikub,2019_10_27,101,7
Rummikub,2019_10_28,94,4
Rummikub,2019_10_29,90,3
Rummikub,2019_10_30,87,5
Rummikub,2019_10_31,82,8
Rummikub,2019_11_01,90,1
Rummikub,2019_11_02,89,28
Rummikub,2019_11_03,61,40
Rummikub,2019_11_04,101,0
Rummikub,2019_11_05,101,4
Rummikub,2019_11_06,97,0
Rummikub,2019_11_07,97,0
Rummikub,2019_11_08,97,4
Rummikub,2019_11_09,101,0
Rummikub,2019_11_10,101,0
Rummikub,2019_11_11,101,0
Rummikub,2019_11_12,101,0
Rummikub,2019_11_13,101,11
Rummikub,2019_11_14,90,0
Rummikub,2019_11_15,90,10
Rummikub,2019_11_16,80,5
Rummikub,2019_11_17,85,0
Rummikub,2019_11_18,85,6
Rummikub,2019_11_19,79,12
Rummikub,2019_11_20,67,6
Rummikub,2019_11_21,73,17
Rummikub,2019_11_22,56,15
Rummikub,2019_11_23,71,7
Rummikub,2019_11_24,78,9
Rummikub,2019_11_25,87,12
Rummikub,2019_11_26,75,5
Rummikub,2019_11_27,70,13
Rummikub,2019_11_28,57,13
Rummikub,2019_11_29,44,0
꿈의 마을 (Township),2019_09_01,20,0
꿈의 마을 (Township),2019_09_02,20,0
꿈의 마을 (Township),2019_09_03,20,1
꿈의 마을 (Township),2019_09_04,19,2
꿈의 마을 (Township),2019_09_05,17,1
꿈의 마을 (Township),2019_09_06,18,4
꿈의 마을 (Township),2019_09_07,22,0
꿈의 마을 (Township),2019_09_08,22,1
꿈의 마을 (Township),2019_09_09,23,1
꿈의 마을 (Township),2019_09_10,22,4
꿈의 마을 (Township),2019_09_11,26,1
꿈의 마을 (Township),2019_09_12,27,2
꿈의 마을 (Township),2019_09_13,29,8
꿈의 마을 (Township),2019_09_14,37,7
꿈의 마을 (Township),2019_09_15,44,3
꿈의 마을 (Township),2019_09_16,41,11
꿈의 마을 (Township),2019_09_17,30,0
꿈의 마을 (Township),2019_09_18,30,5
꿈의 마을 (Township),2019_09_19,35,1
꿈의 마을 (Township),2019_09_20,36,9
꿈의 마을 (Township),2019_09_21,45,6
꿈의 마을 (Township),2019_09_22,51,3
꿈의 마을 (Township),2019_09_23,48,6
꿈의 마을 (Township),2019_09_24,42,1
꿈의 마을 (Township),2019_09_25,43,0
꿈의 마을 (Township),2019_09_26,43,2
꿈의 마을 (Township),2019_09_27,45,0
꿈의 마을 (Township),2019_09_28,45,0
꿈의 마을 (Township),2019_09_29,45,5
꿈의 마을 (Township),2019_09_30,50,10
꿈의 마을 (Township),2019_10_01,40,0
꿈의 마을 (Township),2019_10_02,40,4
꿈의 마을 (Township),2019_10_03,36,1
꿈의 마을 (Township),2019_10_04,37,2
꿈의 마을 (Township),2019_10_05,39,3
꿈의 마을 (Township),2019_10_06,36,1
꿈의 마을 (Township),2019_10_07,37,6
꿈의 마을 (Township),2019_10_08,43,16
꿈의 마을 (Township),2019_10_09,59,7
꿈의 마을 (Township),2019_10_10,52,5
꿈의 마을 (Township),2019_10_11,47,1
꿈의 마을 (Township),2019_10_12,48,7
꿈의 마을 (Township),2019_10_13,55,4
꿈의 마을 (Township),2019_10_14,59,2
꿈의 마을 (Township),2019_10_15,57,1
꿈의 마을 (Township),2019_10_16,56,6
꿈의 마을 (Township),2019_10_17,50,1
꿈의 마을 (Township),2019_10_18,51,4
꿈의 마을 (Township),2019_10_19,47,6
꿈의 마을 (Township),2019_10_20,53,2
꿈의 마을 (Township),2019_10_21,55,1
꿈의 마을 (Township),2019_10_22,54,1
꿈의 마을 (Township),2019_10_23,53,11
꿈의 마을 (Township),2019_10_24,42,4
꿈의 마을 (Township),2019_10_25,38,1
꿈의 마을 (Township),2019_10_26,37,15
꿈의 마을 (Township),2019_10_27,52,17
꿈의 마을 (Township),2019_10_28,35,1
꿈의 마을 (Township),2019_10_29,36,4
꿈의 마을 (Township),2019_10_30,32,9
꿈의 마을 (Township),2019_10_31,41,4
꿈의 마을 (Township),2019_11_01,37,4
꿈의 마을 (Township),2019_11_02,41,16
꿈의 마을 (Township),2019_11_03,57,11
꿈의 마을 (Township),2019_11_04,46,10
꿈의 마을 (Township),2019_11_05,36,2
꿈의 마을 (Township),2019_11_06,34,9
꿈의 마을 (Township),2019_11_07,25,3
꿈의 마을 (Township),2019_11_08,28,6
꿈의 마을 (Township),2019_11_09,22,12
꿈의 마을 (Township),2019_11_10,34,9
꿈의 마을 (Township),2019_11_11,25,1
꿈의 마을 (Township),2019_11_12,24,0
꿈의 마을 (Township),2019_11_13,24,0
꿈의 마을 (Township),2019_11_14,24,0
꿈의 마을 (Township),2019_11_15,24,5
꿈의 마을 (Township),2019_11_16,29,4
꿈의 마을 (Township),2019_11_17,33,11
꿈의 마을 (Township),2019_11_18,44,2
꿈의 마을 (Township),2019_11_19,42,17
꿈의 마을 (Township),2019_11_20,59,20
꿈의 마을 (Township),2019_11_21,39,3
꿈의 마을 (Township),2019_11_22,36,7
꿈의 마을 (Township),2019_11_23,43,3
꿈의 마을 (Township),2019_11_24,46,7
꿈의 마을 (Township),2019_11_25,39,0
꿈의 마을 (Township),2019_11_26,39,7
꿈의 마을 (Township),2019_11_27,46,1
꿈의 마을 (Township),2019_11_28,47,3
꿈의 마을 (Township),2019_11_29,50,0
Park of Monster,2019_09_01,101,0
Park of Monster,2019_09_02,101,0
Park of Monster,2019_09_03,101,0
Park of Monster,2019_09_04,101,0
Park of Monster,2019_09_05,101,0
Park of Monster,2019_09_06,101,0
Park of Monster,2019_09_07,101,0
Park of Monster,2019_09_08,101,0
Park of Monster,2019_09_09,101,0
Park of Monster,2019_09_10,101,0
Park of Monster,2019_09_11,101,0
Park of Monster,2019_09_12,101,0
Park of Monster,2019_09_13,101,0
Park of Monster,2019_09_14,101,0
Park of Monster,2019_09_15,101,0
Park of Monster,2019_09_16,101,0
Park of Monster,2019_09_17,101,0
Park of Monster,2019_09_18,101,0
Park of Monster,2019_09_19,101,0
Park of Monster,2019_09_20,101,0
Park of Monster,2019_09_21,101,0
Park of Monster,2019_09_22,101,0
Park of Monster,2019_09_23,101,0
Park of Monster,2019_09_24,101,0
Park of Monster,2019_09_25,101,0
